MAINTENANCE_AGENCY_ID,CUBE_STRUCTURE_ID,NAME,CODE,DESCRIPTION,VALID_FROM,VALID_TO,VERSION
ECB,BIRD_NMRC_RTNG_SYSTM_LDM_1,Numeric rating system,BIRD_NMRC_RTNG_SYSTM_LDM,"A Numeric rating system is a Rating system that assigns a (numeric) Probability of Default of a Party, Instrument or Debt security.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN_ELDM_1,Non-balance sheet recognised exchange tradable derivative liability position,BIRD_NN_BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN_ELDM,An Exchange tradable derivative liability position is an Exchange tradable derivative position role which is not balance sheet recognised.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN_LDM_1,Non-balance sheet recognised exchange tradable derivative liability position,BIRD_NN_BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN_LDM,An Exchange tradable derivative liability position is an Exchange tradable derivative position role which is not balance sheet recognised.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_ELDM_1,Non-balance sheet recognised exchange tradable derivative asset position,BIRD_NN_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_ELDM,An Exchange tradable derivative asset position is an Exchange tradable derivative position role which is not balance sheet recognised.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_LDM_1,Non-balance sheet recognised exchange tradable derivative asset position,BIRD_NN_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_LDM,An Exchange tradable derivative asset position is an Exchange tradable derivative position role which is not balance sheet recognised.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_ELDM_1,Non-balance sheet recognised financial asset instrument,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_ELDM,A Non-balance sheet recognised financial asset instrument is a Financial asset instrument that is not recognised in the balance sheet (of the reporting agent).,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_IFRS_ELDM_1,Non-balance sheet recognised financial asset instrument according to International Financial Reporting Standard (IFRS),BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_IFRS_ELDM,A Non-balance sheet recognised financial asset instrument according to International Financial Reporting Standard (IFRS) is a Non-balance sheet recognised financial asset instrument where the applied accounting standard is IFRS.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_IFRS_LDM_1,Non-balance sheet recognised financial asset instrument according to International Financial Reporting Standard (IFRS),BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_IFRS_LDM,A Non-balance sheet recognised financial asset instrument according to International Financial Reporting Standard (IFRS) is a Non-balance sheet recognised financial asset instrument where the applied accounting standard is IFRS.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_LDM_1,Non-balance sheet recognised financial asset instrument,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_LDM,A Non-balance sheet recognised financial asset instrument is a Financial asset instrument that is not recognised in the balance sheet (of the reporting agent).,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_NGAAP_ELDM_1,Non-balance sheet recognised financial asset instrument according to national general accepted accounting principles (nGAAP),BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_NGAAP_ELDM,Non-balance sheet recognised financial asset instrument according to national general accepted accounting principles (nGAAP) is a Non-balance sheet recognised financial asset instrument where the applied accounting standard is national GAAP.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_NGAAP_LDM_1,Non-balance sheet recognised financial asset instrument according to national general accepted accounting principles (nGAAP),BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_NGAAP_LDM,Non-balance sheet recognised financial asset instrument according to national general accepted accounting principles (nGAAP) is a Non-balance sheet recognised financial asset instrument where the applied accounting standard is national GAAP.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_ELDM_1,Non-balance sheet recognised financial liability instrument,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_ELDM,A Non-balance sheet recognised financial liability instrument is a Financial liability instrument that is not recognised in the balance sheet (of the reporting agent).,2023-07-01,9999-12-31,1
ECB,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_LDM_1,Non-balance sheet recognised financial liability instrument,BIRD_NN_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_LDM,A Non-balance sheet recognised financial liability instrument is a Financial liability instrument that is not recognised in the balance sheet (of the reporting agent).,2023-07-01,9999-12-31,1
ECB,BIRD_NN_CNTRL_GVRNMNT_RTNG_SYSTM_ELDM_1,Non-central government rating system,BIRD_NN_CNTRL_GVRNMNT_RTNG_SYSTM_ELDM,A Non-Central government rating system is an Issuer based rating system where the Issuer is not a Central government.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_CNTRL_GVRNMNT_RTNG_SYSTM_LDM_1,Non-central government rating system,BIRD_NN_CNTRL_GVRNMNT_RTNG_SYSTM_LDM,A Non-Central government rating system is an Issuer based rating system where the Issuer is not a Central government.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_ELDM_1,Non-default financial asset instrument individually assessed,BIRD_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_ELDM,"A Non-default financial asset instrument individually assessed is a Financial asset instrument individually assessed that is not classified as defaulted according to Regulation (EU) 575/2013, Article 178.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_LDM_1,Non-default financial asset instrument individually assessed,BIRD_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_LDM,"A Non-default financial asset instrument individually assessed is a Financial asset instrument individually assessed that is not classified as defaulted according to Regulation (EU) 575/2013, Article 178.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_ASST_EIL_1,Non-financial asset,BIRD_NN_FNNCL_ASST_EIL,A Non-financial asset is an Asset that is not a Financial asset.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_ASST_ELDM_1,Non-financial asset,BIRD_NN_FNNCL_ASST_ELDM,A Non-financial asset is an Asset that is not a Financial asset.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_ASST_IL_1,Non-financial asset,BIRD_NN_FNNCL_ASST_IL,A Non-financial asset is an Asset that is not a Financial asset.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_ASST_LDM_1,Non-financial asset,BIRD_NN_FNNCL_ASST_LDM,A Non-financial asset is an Asset that is not a Financial asset.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_ASST_NN_FNNCL_LBLTY_ELDM_1,Non-financial asset and non-financial liability,BIRD_NN_FNNCL_ASST_NN_FNNCL_LBLTY_ELDM,A Non-financial asset and non-financial liability is a asset or a liability that is not considered a financial asset or liability in the context of the given accounting standard.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_ASST_NN_FNNCL_LBLTY_LDM_1,Non-financial asset and non-financial liability,BIRD_NN_FNNCL_ASST_NN_FNNCL_LBLTY_LDM,A Non-financial asset and non-financial liability is a asset or a liability that is not considered a financial asset or liability in the context of the given accounting standard.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_CRPRTN_ELDM_1,Non-financial corporation,BIRD_NN_FNNCL_CRPRTN_ELDM,"Regulation (EU) 549/2013, 2.45:
Definition: the non-financial corporations sector (S.11) consists of institutional units which are independent legal entities and market producers, and whose principal activity is the production of goods and non-financial services. The non-financial corporations sector also includes non-financial quasi-corporations (see paragraph 2.13(f)).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_CRPRTN_LDM_1,Non-financial corporation,BIRD_NN_FNNCL_CRPRTN_LDM,"Regulation (EU) 549/2013, 2.45:
Definition: the non-financial corporations sector (S.11) consists of institutional units which are independent legal entities and market producers, and whose principal activity is the production of goods and non-financial services. The non-financial corporations sector also includes non-financial quasi-corporations (see paragraph 2.13(f)).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_LBLTY_EIL_1,Non-financial liability,BIRD_NN_FNNCL_LBLTY_EIL,A Non-financial liability is a Liability that is not a Financial liability.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_LBLTY_ELDM_1,Non-financial liability,BIRD_NN_FNNCL_LBLTY_ELDM,A Non-financial liability is a Liability that is not a Financial liability.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_LBLTY_IL_1,Non-financial liability,BIRD_NN_FNNCL_LBLTY_IL,A Non-financial liability is a Liability that is not a Financial liability.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FNNCL_LBLTY_LDM_1,Non-financial liability,BIRD_NN_FNNCL_LBLTY_LDM,A Non-financial liability is a Liability that is not a Financial liability.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FR_VLD_BLNC_SHT_ITM_GVN_CRDT_FCLTY_ELDM_1,Non-fair-valued balance sheet recognised financial liability instrument,BIRD_NN_FR_VLD_BLNC_SHT_ITM_GVN_CRDT_FCLTY_ELDM,A Non-fair-valued balance sheet recognised financial liability instrument is a Balance sheet recognised financial liability instrument that is not fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FR_VLD_BLNC_SHT_ITM_GVN_CRDT_FCLTY_LDM_1,Non-fair-valued balance sheet recognised financial liability instrument,BIRD_NN_FR_VLD_BLNC_SHT_ITM_GVN_CRDT_FCLTY_LDM,A Non-fair-valued balance sheet recognised financial liability instrument is a Balance sheet recognised financial liability instrument that is not fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_ELDM_1,Non-fair-valued balance sheet recognised exchange tradable derivative asset position,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_ELDM,A Non-fair-valued balance sheet recognised exchange tradable derivative asset position is a Balance sheet recognised exchange tradable derivative position role which is not Fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_LDM_1,Non-fair-valued balance sheet recognised exchange tradable derivative asset position,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN_LDM,A Non-fair-valued balance sheet recognised exchange tradable derivative asset position is a Balance sheet recognised exchange tradable derivative position role which is not Fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_ELDM_1,Non-fair-valued balance sheet recognised financial asset instrument,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_ELDM,A Non-fair valued balance sheet recognised financial asset instrument is a Balance sheet recognised financial asset instrument that is not fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_LDM_1,Non-fair-valued balance sheet recognised financial asset instrument,BIRD_NN_FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT_LDM,A Non-fair valued balance sheet recognised financial asset instrument is a Balance sheet recognised financial asset instrument that is not fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FRBN_OFF_BLNC_SHT_ITM_GVN_INSTRMNT_ELDM_1,Non-forborne off-balance sheet item given instrument,BIRD_NN_FRBN_OFF_BLNC_SHT_ITM_GVN_INSTRMNT_ELDM,Non-forborne off-balance sheet item given instrument is an Off-balance sheet item given instrument that has not been declared forborne.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FRBN_OFF_BLNC_SHT_ITM_GVN_INSTRMNT_LDM_1,Non-forborne off-balance sheet item given instrument,BIRD_NN_FRBN_OFF_BLNC_SHT_ITM_GVN_INSTRMNT_LDM,Non-forborne off-balance sheet item given instrument is an Off-balance sheet item given instrument that has not been declared forborne.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FRBRN_LNG_NN_NGTBL_SCRTY_PSTN_ELDM_1,Non-forborne long non-negotiable security position,BIRD_NN_FRBRN_LNG_NN_NGTBL_SCRTY_PSTN_ELDM,Non-forborne long non-negotiable security position is a Long non-negotiable security position that does not have forbearance measures applied to it.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FRBRN_LNG_NN_NGTBL_SCRTY_PSTN_LDM_1,Non-forborne long non-negotiable security position,BIRD_NN_FRBRN_LNG_NN_NGTBL_SCRTY_PSTN_LDM,Non-forborne long non-negotiable security position is a Long non-negotiable security position that does not have forbearance measures applied to it.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FV_DBT_SCRTY_ISSD_ELDM_1,Non-fair-valued debt security issued,BIRD_NN_FV_DBT_SCRTY_ISSD_ELDM,A Non-fair-valued debt security issued is a Debt security issued that is not fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FV_DBT_SCRTY_ISSD_LDM_1,Non-fair-valued debt security issued,BIRD_NN_FV_DBT_SCRTY_ISSD_LDM,A Non-fair-valued debt security issued is a Debt security issued that is not fair valued.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FXD_INTRST_FNNCL_ASST_INSTRMNT_ELDM_1,Non-fixed interest financial asset instrument,BIRD_NN_FXD_INTRST_FNNCL_ASST_INSTRMNT_ELDM,A Non-fixed interest financial asset instrument is a Financial asset instrument with non-fixed interest rate.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_FXD_INTRST_FNNCL_ASST_INSTRMNT_LDM_1,Non-fixed interest financial asset instrument,BIRD_NN_FXD_INTRST_FNNCL_ASST_INSTRMNT_LDM,A Non-fixed interest financial asset instrument is a Financial asset instrument with non-fixed interest rate.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_INTRST_ONL_FNNCL_ASST_INSTRMNT_ELDM_1,Non-interest-only financial asset instrument,BIRD_NN_INTRST_ONL_FNNCL_ASST_INSTRMNT_ELDM,A Non-interest-only financial asset instrument is a Financial asset instrument without an interest-only period.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_INTRST_ONL_FNNCL_ASST_INSTRMNT_LDM_1,Non-interest-only financial asset instrument,BIRD_NN_INTRST_ONL_FNNCL_ASST_INSTRMNT_LDM,A Non-interest-only financial asset instrument is a Financial asset instrument without an interest-only period.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_ISIN_SCRTY_DRVD_DT_ELDM_1,Non-International securities identification number (ISIN) security derived data,BIRD_NN_ISIN_SCRTY_DRVD_DT_ELDM,Non-International securities identification number (ISIN) security derived data is derived information about a Non-International securities identification number (ISIN) security.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_ISIN_SCRTY_ELDM_1,Non-International securities identification number (Non-ISIN) security,BIRD_NN_ISIN_SCRTY_ELDM,A Non-International securities identification number (ISIN) security is a Security that does not have an International securities identification number (ISIN).,2023-07-01,9999-12-31,1
ECB,BIRD_NN_ISIN_SCRTY_LDM_1,Non-International securities identification number (Non-ISIN) security,BIRD_NN_ISIN_SCRTY_LDM,A Non-International securities identification number (ISIN) security is a Security that does not have an International securities identification number (ISIN).,2023-07-01,9999-12-31,1
ECB,BIRD_NN_LSTD_CNTRL_BNK_PRVT_SCTR_CMPNY_ELDM_1,Non-listed central bank and private sector company,BIRD_NN_LSTD_CNTRL_BNK_PRVT_SCTR_CMPNY_ELDM,Non-listed central bank and private sector company is a Central bank and private sector company whose shares of ownership are not listed anywhere on a stock exchange.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_LSTD_CNTRL_BNK_PRVT_SCTR_CMPNY_LDM_1,Non-listed central bank and private sector company,BIRD_NN_LSTD_CNTRL_BNK_PRVT_SCTR_CMPNY_LDM,Non-listed central bank and private sector company is a Central bank and private sector company whose shares of ownership are not listed anywhere on a stock exchange.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_DBT_SCRTY_ELDM_1,Non-performing debt security,BIRD_NN_PRFRMNG_DBT_SCRTY_ELDM,Non-performing debt security is a debt security that is classified as non-performing.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_DBT_SCRTY_LDM_1,Non-performing debt security,BIRD_NN_PRFRMNG_DBT_SCRTY_LDM,Non-performing debt security is a debt security that is classified as non-performing.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_FNNCL_ASST_INSTRMNT_DBTR_ASSSSD_ELDM_1,Non-performing financial asset instrument debtor assessed,BIRD_NN_PRFRMNG_FNNCL_ASST_INSTRMNT_DBTR_ASSSSD_ELDM,"A Non-performing financial asset instrument debtor assessed is a Financial asset instrument debtor assessed that is classified as non-performing according to FINREP, Annex V, part 2 (213)-(239).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_FNNCL_ASST_INSTRMNT_DBTR_ASSSSD_LDM_1,Non-performing financial asset instrument debtor assessed,BIRD_NN_PRFRMNG_FNNCL_ASST_INSTRMNT_DBTR_ASSSSD_LDM,"A Non-performing financial asset instrument debtor assessed is a Financial asset instrument debtor assessed that is classified as non-performing according to FINREP, Annex V, part 2 (213)-(239).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_ELDM_1,Non-performing non-default financial asset instrument individually assessed,BIRD_NN_PRFRMNG_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_ELDM,"A Non-performing non-default financial asset instrument individually assessed is a Non-default financial asset instrument individually assessed that is classified as non-performing according to FINREP, Annex V, part 2 (213)-(239).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_LDM_1,Non-performing non-default financial asset instrument individually assessed,BIRD_NN_PRFRMNG_NN_DFLT_FNNCL_ASST_INSTRMNT_INDVDLLY_ASSSSD_LDM,"A Non-performing non-default financial asset instrument individually assessed is a Non-default financial asset instrument individually assessed that is classified as non-performing according to FINREP, Annex V, part 2 (213)-(239).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_NN_RTL_EXPSR_CLSS_FNNCL_ASST_INSTRMNT_ELDM_1,Non-performing non-retail exposure class financial asset instrument,BIRD_NN_PRFRMNG_NN_RTL_EXPSR_CLSS_FNNCL_ASST_INSTRMNT_ELDM,"A Non-performing non-retail exposure class financial asset instrument is a Non-retail exposure class financial asset instrument that is classified as non-performing according to FINREP, Annex V, part 2 (213)-(239).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRFRMNG_NN_RTL_EXPSR_CLSS_FNNCL_ASST_INSTRMNT_LDM_1,Non-performing non-retail exposure class financial asset instrument,BIRD_NN_PRFRMNG_NN_RTL_EXPSR_CLSS_FNNCL_ASST_INSTRMNT_LDM,"A Non-performing non-retail exposure class financial asset instrument is a Non-retail exposure class financial asset instrument that is classified as non-performing according to FINREP, Annex V, part 2 (213)-(239).",2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRPTL_DBT_SCRTY_ELDM_1,Non-perpetual debt security,BIRD_NN_PRPTL_DBT_SCRTY_ELDM,"A Term debt security is a Debt security that has a fixed maturity date and is not redeemable before that date.

This can be a term debt security that runs until its maturity date and is not redeemable before that date, or it can be a callable debt security that, when certain conditions are met, can be redeemed before its maturity date.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_PRPTL_DBT_SCRTY_LDM_1,Non-perpetual debt security,BIRD_NN_PRPTL_DBT_SCRTY_LDM,"A Term debt security is a Debt security that has a fixed maturity date and is not redeemable before that date.

This can be a term debt security that runs until its maturity date and is not redeemable before that date, or it can be a callable debt security that, when certain conditions are met, can be redeemed before its maturity date.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_QCCP_ELDM_1,Non-qualifying central counterparty,BIRD_NN_QCCP_ELDM,"A non-qualifying central counterparty (QCCP) is an entity that is not licensed to operate as a CCP, or is not permitted by the appropriate regulator/overseer to operate as such with respect to the products offered",2023-07-01,9999-12-31,1
ECB,BIRD_NN_QCCP_LDM_1,Non-qualifying central counterparty,BIRD_NN_QCCP_LDM,"A non-qualifying central counterparty (QCCP) is an entity that is not licensed to operate as a CCP, or is not permitted by the appropriate regulator/overseer to operate as such with respect to the products offered",2023-07-01,9999-12-31,1
ECB,BIRD_NN_RGSTRD_CLLTRL_ELDM_1,Non-registered collateral,BIRD_NN_RGSTRD_CLLTRL_ELDM,Non-registered collateral is Physical collateral that is not entered into a notarised register.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_RGSTRD_CLLTRL_LDM_1,Non-registered collateral,BIRD_NN_RGSTRD_CLLTRL_LDM,Non-registered collateral is Physical collateral that is not entered into a notarised register.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_RNGTTD_FNNCL_ASST_INSTRMNT_ELDM_1,Non-renegotiated financial asset instrument,BIRD_NN_RNGTTD_FNNCL_ASST_INSTRMNT_ELDM,A Non-renegotiated financial asset instrument is a Financial asset instrument where no renegotiation has taken place.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_RNGTTD_FNNCL_ASST_INSTRMNT_LDM_1,Non-renegotiated financial asset instrument,BIRD_NN_RNGTTD_FNNCL_ASST_INSTRMNT_LDM,A Non-renegotiated financial asset instrument is a Financial asset instrument where no renegotiation has taken place.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_RTL_EXPSR_FNNCL_ASST_INSTRMNT_ELDM_1,Non-retail exposure financial asset instrument,BIRD_NN_RTL_EXPSR_FNNCL_ASST_INSTRMNT_ELDM,"A Non-retail exposure financial asset instrument is a Financial asset instrument that does not fulfil the definition of Regulation (EU) 575/2013, Article 123 Retail exposure. Consequently, such a Financial asset instrument must not be assigned to the Exposure class Retail exposure.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_RTL_EXPSR_FNNCL_ASST_INSTRMNT_LDM_1,Non-retail exposure financial asset instrument,BIRD_NN_RTL_EXPSR_FNNCL_ASST_INSTRMNT_LDM,"A Non-retail exposure financial asset instrument is a Financial asset instrument that does not fulfil the definition of Regulation (EU) 575/2013, Article 123 Retail exposure. Consequently, such a Financial asset instrument must not be assigned to the Exposure class Retail exposure.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_ELDM_1,"Non-software property, plant and equipment not taken into possession",BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_ELDM,"Non-software property, plant and equipment not taken into possession is Property, plant and equipment not taken into possession that is only applicable to Non-software used for production.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_LDM_1,"Non-software property, plant and equipment not taken into possession",BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_NT_TKN_INT_PSSSSN_LDM,"Non-software property, plant and equipment not taken into possession is Property, plant and equipment not taken into possession that is only applicable to Non-software used for production.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_ELDM_1,"Non-software property, plant and equipment taken into possession",BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_ELDM,"Non-software property, plant and equipment taken into possession is Property, plant and equipment taken into possession that is only applicable to Non-software used for production.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_LDM_1,"Non-software property, plant and equipment taken into possession",BIRD_NN_SFTWR_PRPRTY_PLNT_EQPMNT_TKN_INT_PSSSSN_LDM,"Non-software property, plant and equipment taken into possession is Property, plant and equipment taken into possession that is only applicable to Non-software used for production.",2023-07-01,9999-12-31,1
ECB,BIRD_NN_SLF_EMPLYD_NTRL_PRSN_ELDM_1,Non-self-employed natural person,BIRD_NN_SLF_EMPLYD_NTRL_PRSN_ELDM,A Non-self employed natural person is a Natural person that is not self employed.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_SLF_EMPLYD_NTRL_PRSN_LDM_1,Non-self-employed natural person,BIRD_NN_SLF_EMPLYD_NTRL_PRSN_LDM,A Non-self employed natural person is a Natural person that is not self employed.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_SNDCTD_CNTRCT_NN_SB_PRTCPTN_MMBR_INSTRMNT_ELDM_1,Non-syndicated contract nor sub-participation member instrument,BIRD_NN_SNDCTD_CNTRCT_NN_SB_PRTCPTN_MMBR_INSTRMNT_ELDM,Non-syndicated contract nor sub-participation member instrument is a Loan (excluding repurchase agreement) that is not part of a syndicated loan or a sub-participation.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_SNDCTD_CNTRCT_NN_SB_PRTCPTN_MMBR_INSTRMNT_LDM_1,Non-syndicated contract nor sub-participation member instrument,BIRD_NN_SNDCTD_CNTRCT_NN_SB_PRTCPTN_MMBR_INSTRMNT_LDM,Non-syndicated contract nor sub-participation member instrument is a Loan (excluding repurchase agreement) that is not part of a syndicated loan or a sub-participation.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_UPU_SYSTM_PRTY_ELDM_1,No registered Postal Code system party,BIRD_NN_UPU_SYSTM_PRTY_ELDM,No registered Postal Code system party is a Party that uses an address that is a No registered Postal Code system address.,2023-07-01,9999-12-31,1
ECB,BIRD_NN_UPU_SYSTM_PRTY_LDM_1,No registered Postal Code system party,BIRD_NN_UPU_SYSTM_PRTY_LDM,No registered Postal Code system party is a Party that uses an address that is a No registered Postal Code system address.,2023-07-01,9999-12-31,1
ECB,BIRD_NT_MMBR_EU_ELDM_1,Non-European Union member party,BIRD_NT_MMBR_EU_ELDM,Non-European Union member party is a Registered postal code system party that uses an address that is a Non-European Union member address.,2023-07-01,9999-12-31,1
ECB,BIRD_NT_MMBR_EU_LDM_1,Non-European Union member party,BIRD_NT_MMBR_EU_LDM,Non-European Union member party is a Registered postal code system party that uses an address that is a Non-European Union member address.,2023-07-01,9999-12-31,1
ECB,BIRD_NT_PST_DU_FNNCL_ASST_INSTRMNT_ELDM_1,Not past due financial asset instrument,BIRD_NT_PST_DU_FNNCL_ASST_INSTRMNT_ELDM,Not past due Financial instrument is a Financial asset instrument whose payments are considered to be on time.,2023-07-01,9999-12-31,1
ECB,BIRD_NT_PST_DU_FNNCL_ASST_INSTRMNT_LDM_1,Not past due financial asset instrument,BIRD_NT_PST_DU_FNNCL_ASST_INSTRMNT_LDM,Not past due Financial instrument is a Financial asset instrument whose payments are considered to be on time.,2023-07-01,9999-12-31,1
